@RELATION data/knnSpeakerAll
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {F1,F2,F3,F4,F5,M1,M2,M3,M4,M5}

@DATA
0.071589,0.036674,2.900797,0.144371,0.164457,0.552029,0.017729,0.114800,-26.410883,2.480948,0.387450,0.088063,-0.230695,0.076656,-0.004335,-0.056461,-0.068809,0.009331,-0.170353,0.061338,-0.107710,0.028386,0.002794,0.047582,0.008443,0.008158,0.009379,0.048889,0.003115,0.013400,0.046106,0.022529,0.010753,0.035600,0.054626,0.038687,0.442687,0.044863,0.031675,0.512697,0.014929,0.107965,3.032734,0.945823,0.788915,0.427344,0.448976,0.326891,0.279191,0.313920,0.264309,0.237394,0.273338,0.245783,0.292425,0.039155,0.003740,0.058528,0.010971,0.006693,0.010324,0.044768,0.006935,0.018477,0.034394,0.023032,0.015159,0.017991,F1
0.066208,0.019430,2.900178,0.144355,0.173331,0.451125,0.018207,0.083375,-29.068590,2.260568,0.450109,0.139452,-0.097833,0.008059,-0.054776,-0.018127,-0.056858,-0.087826,-0.099722,0.008798,-0.051336,0.020626,0.006219,0.081545,0.013349,0.014506,0.012489,0.092302,0.001264,0.006390,0.017204,0.026231,0.004306,0.044333,0.036574,0.021556,0.264345,0.028657,0.024201,0.373305,0.011847,0.083792,2.502964,0.469266,0.392746,0.419407,0.305090,0.300565,0.264527,0.310609,0.202532,0.210820,0.227302,0.270399,0.297801,0.035856,0.013347,0.058662,0.020586,0.013609,0.015812,0.056110,0.002277,0.009676,0.022658,0.031605,0.007019,0.015957,F1
0.066820,0.019887,2.812517,0.146754,0.174943,0.462717,0.026704,0.106205,-28.027318,2.567935,0.437310,0.229546,0.021993,-0.069210,-0.014442,-0.134641,-0.100145,-0.069334,-0.184814,0.057646,-0.041298,0.021535,0.002223,0.078067,0.015396,0.016626,0.017635,0.060580,0.001953,0.006338,0.034230,0.017412,0.003483,0.042472,0.058940,0.027903,0.512660,0.050902,0.037516,0.448995,0.022897,0.100913,2.460375,0.847091,0.799061,0.478196,0.416713,0.251067,0.281829,0.256830,0.294656,0.264982,0.265131,0.258958,0.307339,0.038724,0.002854,0.079971,0.024125,0.021527,0.027769,0.046800,0.004341,0.007824,0.041892,0.019511,0.004342,0.019212,F1
0.066111,0.017219,2.792550,0.146898,0.173747,0.500775,0.020524,0.097648,-28.691274,2.284913,0.346501,0.140311,-0.130683,0.085595,0.067270,-0.071554,0.006786,0.033141,-0.130727,0.107209,-0.064670,0.016337,0.002570,0.085205,0.007205,0.010866,0.008423,0.073869,0.001582,0.006915,0.034392,0.025745,0.006217,0.043568,0.049947,0.024941,0.495819,0.037152,0.028762,0.490720,0.015136,0.101629,3.679936,0.830822,0.631833,0.487998,0.427378,0.310653,0.264347,0.276535,0.235897,0.199185,0.250007,0.283252,0.253227,0.023315,0.004475,0.093436,0.009362,0.010262,0.012185,0.062823,0.002697,0.010746,0.037806,0.024357,0.011809,0.022859,F1
0.095441,0.022275,2.868454,0.166518,0.170959,0.656104,0.019904,0.144054,-26.896525,2.235900,0.344677,0.039059,-0.098314,0.054039,0.066006,-0.197872,-0.019423,0.011262,-0.142371,0.005878,-0.186556,0.029357,0.005648,0.043505,0.006553,0.008389,0.011471,0.049284,0.003787,0.007763,0.035350,0.025457,0.005034,0.032016,0.073889,0.022133,0.460500,0.058334,0.034315,0.521576,0.011172,0.126306,2.917471,1.012551,0.851945,0.488086,0.410616,0.309682,0.316713,0.315601,0.219055,0.258273,0.243976,0.308628,0.309052,0.034887,0.009009,0.052718,0.008119,0.007120,0.015341,0.040938,0.008339,0.010571,0.036507,0.025554,0.007347,0.016319,F1
0.080070,0.029808,2.793430,0.152315,0.171279,0.566917,0.018822,0.118185,-26.480240,2.343990,0.202063,0.085546,-0.226990,0.054262,0.149617,-0.187730,-0.073844,0.019320,-0.142438,0.045108,-0.170499,0.024315,0.004550,0.056673,0.007899,0.012464,0.013610,0.049171,0.002418,0.007393,0.034892,0.023484,0.010690,0.034507,0.059244,0.037175,0.477275,0.040379,0.033192,0.458502,0.009941,0.105447,3.442722,0.829497,0.667881,0.534371,0.473203,0.299462,0.299789,0.295978,0.271925,0.247156,0.281732,0.283795,0.360112,0.031974,0.008459,0.073723,0.011207,0.015024,0.019762,0.051260,0.004857,0.011374,0.034993,0.028341,0.023134,0.017776,F1
0.076085,0.012976,2.893890,0.154595,0.170611,0.576249,0.018768,0.115879,-28.523039,2.181867,0.298110,0.100107,-0.176133,0.002572,0.036353,-0.150164,-0.133621,0.004204,-0.168263,0.122469,-0.093873,0.019597,0.003090,0.083759,0.012193,0.011368,0.011879,0.058241,0.002409,0.008685,0.026828,0.022815,0.006404,0.039764,0.056467,0.016325,0.383277,0.046382,0.029462,0.490259,0.012414,0.110554,2.868943,0.963050,0.628685,0.499190,0.395699,0.338043,0.335337,0.262125,0.246294,0.228267,0.250648,0.260947,0.278873,0.025751,0.004418,0.077121,0.016665,0.012672,0.012591,0.046257,0.004243,0.011166,0.031077,0.022107,0.010670,0.019172,F1
0.076033,0.025026,2.866982,0.149266,0.167205,0.559411,0.025285,0.108417,-27.090077,2.241369,0.129081,-0.076968,-0.281310,0.054997,-0.221686,-0.352101,-0.098482,-0.156235,-0.174255,-0.024860,-0.153352,0.034418,0.003908,0.115624,0.020410,0.014079,0.016489,0.034520,0.005746,0.007632,0.011403,0.013214,0.007936,0.045066,0.060884,0.027175,0.483962,0.045231,0.028667,0.516312,0.019554,0.103965,3.110883,0.881333,0.516139,0.556251,0.297976,0.315792,0.327640,0.307896,0.312171,0.270301,0.282275,0.277572,0.292202,0.036575,0.006781,0.101948,0.032808,0.024023,0.026285,0.028841,0.010273,0.010113,0.015603,0.017369,0.012033,0.023044,F1
0.085795,0.018432,2.816230,0.149461,0.164791,0.596892,0.021184,0.127768,-27.249377,2.423880,0.055459,-0.031793,-0.262659,-0.087488,0.120182,-0.177185,-0.189520,-0.049646,-0.156066,0.015184,-0.178647,0.036504,0.004681,0.061595,0.013750,0.011786,0.011372,0.037646,0.002824,0.007409,0.023209,0.025788,0.006939,0.035723,0.068426,0.023884,0.486676,0.049173,0.029065,0.586306,0.014541,0.126547,2.850302,0.935232,0.706705,0.526567,0.453408,0.301826,0.327632,0.275623,0.275116,0.252029,0.319281,0.325663,0.299019,0.052087,0.008239,0.063396,0.023699,0.011519,0.013557,0.029012,0.006164,0.008747,0.026178,0.027331,0.012948,0.020745,F1
0.066041,0.017346,2.865990,0.158033,0.186522,0.434455,0.015046,0.083167,-28.238291,2.322119,0.447794,0.190443,-0.174000,0.011109,-0.011242,-0.139462,-0.114708,-0.030258,-0.097491,0.001594,-0.074652,0.018517,0.005239,0.061367,0.010499,0.011807,0.010730,0.071130,0.001869,0.012680,0.036166,0.018593,0.005015,0.035160,0.044018,0.019540,0.432847,0.042233,0.027897,0.324332,0.009462,0.068318,3.123628,0.773076,0.446318,0.439225,0.352326,0.298076,0.283100,0.189457,0.239194,0.202377,0.265782,0.301477,0.293161,0.026534,0.008549,0.057164,0.011963,0.010794,0.010708,0.047022,0.003237,0.013245,0.031058,0.015934,0.009446,0.015169,F1
0.051721,0.041377,2.779350,0.151091,0.190813,0.389705,0.018363,0.080958,-26.842814,2.481433,0.291339,0.272365,-0.139660,0.148630,0.142485,-0.201488,-0.028698,-0.009172,-0.141228,0.063489,-0.166821,0.021479,0.001904,0.087472,0.009225,0.014797,0.007827,0.084911,0.004076,0.007187,0.041853,0.016902,0.002995,0.047093,0.035046,0.067317,0.434387,0.029483,0.033523,0.362806,0.015939,0.092101,4.070376,0.688943,0.511830,0.397336,0.345833,0.348576,0.324664,0.379121,0.263826,0.246877,0.197656,0.250645,0.301773,0.047746,0.002075,0.106510,0.011651,0.022809,0.013423,0.083299,0.010287,0.010017,0.045130,0.013286,0.004699,0.027006,F1
0.078869,0.023802,2.757613,0.158022,0.176685,0.574196,0.019654,0.112750,-28.057428,2.072654,0.331700,0.034638,-0.346996,-0.049824,0.006936,-0.265739,-0.105734,-0.018680,-0.138639,-0.007518,-0.156185,0.021381,0.003859,0.137530,0.010849,0.012782,0.011967,0.044613,0.002335,0.007577,0.014044,0.020459,0.006819,0.047288,0.060249,0.033372,0.510155,0.041852,0.023631,0.538440,0.015825,0.120643,3.644091,0.830309,0.460882,0.499968,0.472323,0.333267,0.334860,0.337407,0.242029,0.292294,0.303456,0.272125,0.313011,0.025445,0.005910,0.119801,0.012330,0.015870,0.016072,0.035108,0.004163,0.012884,0.017666,0.023360,0.010457,0.026184,F1
0.055419,0.011600,2.927150,0.148658,0.172541,0.523983,0.017884,0.085250,-30.031561,2.022417,0.123086,0.234516,-0.089226,0.114261,-0.020158,-0.203270,-0.120012,0.030256,-0.033268,0.129613,0.019240,0.008859,0.001892,0.154802,0.009187,0.010092,0.012006,0.076910,0.004524,0.008237,0.024128,0.016349,0.003237,0.057724,0.025177,0.018631,0.322234,0.020811,0.027969,0.284156,0.009890,0.055550,3.409883,0.502758,0.439204,0.289108,0.246977,0.222472,0.190287,0.336744,0.160824,0.177300,0.243228,0.197266,0.255759,0.013681,0.002653,0.078752,0.018281,0.010856,0.017742,0.060197,0.007343,0.009100,0.030887,0.011715,0.004996,0.019189,F1
0.049896,0.014705,2.786044,0.134647,0.170532,0.339984,0.020340,0.056458,-30.494908,2.133747,0.440787,0.338112,0.055191,0.153074,-0.015883,-0.073925,-0.003833,0.013833,0.032281,0.098129,-0.006965,0.003425,0.001101,0.190647,0.016005,0.010262,0.011403,0.066930,0.000629,0.005186,0.025103,0.016690,0.001504,0.068593,0.033986,0.026652,0.297347,0.025054,0.023330,0.304289,0.010257,0.060865,2.722471,0.530449,0.373907,0.262350,0.319117,0.213234,0.182660,0.213965,0.145889,0.158017,0.177709,0.177208,0.163221,0.003667,0.001440,0.055253,0.029939,0.010012,0.021723,0.049006,0.000845,0.008110,0.028556,0.014325,0.002033,0.014514,F1
0.076731,0.053450,2.755645,0.153658,0.172258,0.626147,0.024859,0.125646,-25.421054,2.316867,0.161388,0.027679,-0.343820,-0.039204,-0.097782,-0.243068,-0.071384,-0.195956,-0.245598,0.007589,-0.022109,0.017540,0.005657,0.042220,0.028753,0.018860,0.013772,0.029362,0.002883,0.010853,0.042273,0.019104,0.005381,0.032316,0.050613,0.055195,0.582703,0.043284,0.033428,0.611846,0.017679,0.122584,3.120739,0.914446,0.736462,0.589833,0.462746,0.318459,0.339531,0.334072,0.287889,0.321235,0.340629,0.337141,0.358965,0.022724,0.009264,0.062679,0.049382,0.023899,0.022375,0.030349,0.005858,0.014074,0.046692,0.023210,0.009218,0.017235,F1
0.079125,0.010247,2.734287,0.154285,0.173485,0.604331,0.020113,0.131072,-28.898908,2.424993,0.058423,0.227270,0.036888,-0.114056,0.024564,-0.103716,-0.061380,0.060309,-0.161037,0.026627,-0.011387,0.015408,0.003541,0.059022,0.014899,0.013071,0.011573,0.068865,0.002614,0.009654,0.030801,0.022294,0.005399,0.036038,0.066251,0.015720,0.521240,0.052862,0.036174,0.485541,0.011699,0.130064,3.792440,0.885655,0.864528,0.529217,0.385009,0.374922,0.356593,0.294894,0.291397,0.267075,0.234172,0.251434,0.246970,0.022044,0.004453,0.066061,0.030903,0.016451,0.016884,0.059632,0.003914,0.014811,0.023914,0.021750,0.008644,0.020136,F1
0.083430,0.029224,3.011377,0.161281,0.173394,0.580341,0.017431,0.129283,-27.780728,2.197521,0.345000,-0.032236,-0.096140,0.017305,0.010170,0.019716,-0.047855,-0.083091,-0.090313,-0.030329,0.030827,0.022414,0.007077,0.111245,0.006873,0.007635,0.009930,0.058036,0.000882,0.008605,0.025715,0.014140,0.004715,0.045829,0.083129,0.042346,0.235138,0.057088,0.028030,0.582241,0.015303,0.149792,4.096482,0.959512,0.602398,0.512054,0.385833,0.224038,0.295349,0.215269,0.245558,0.190575,0.296403,0.338525,0.256799,0.028864,0.010756,0.116407,0.010659,0.007111,0.012993,0.047041,0.001009,0.013798,0.040973,0.020807,0.011007,0.024080,F1
0.054295,0.043904,2.911868,0.139021,0.175654,0.386734,0.021054,0.073546,-28.103097,2.479730,0.422606,0.322125,0.061574,0.115960,-0.030415,-0.104091,-0.085357,0.019167,-0.126599,0.061196,0.019822,0.018861,0.001953,0.071534,0.007876,0.009951,0.016048,0.104522,0.001587,0.008515,0.044295,0.017128,0.001905,0.048976,0.036544,0.058309,0.565940,0.033651,0.034760,0.333141,0.020796,0.070204,4.291778,0.833316,0.626616,0.523742,0.336800,0.225217,0.239620,0.350429,0.249476,0.252603,0.299375,0.269287,0.252110,0.038208,0.002482,0.081269,0.014801,0.008277,0.036450,0.089110,0.002263,0.010775,0.052269,0.014070,0.002352,0.020117,F1
0.063579,0.048455,2.834220,0.145286,0.175654,0.480855,0.029634,0.095063,-27.550577,2.417311,0.284744,0.098528,-0.200973,-0.129418,-0.115964,-0.085510,-0.169608,-0.057845,-0.203524,-0.053490,-0.109019,0.024236,0.002556,0.098318,0.017478,0.017733,0.008334,0.047155,0.005686,0.011905,0.020366,0.024338,0.008632,0.046821,0.051579,0.071996,0.410138,0.034279,0.032892,0.549657,0.031382,0.103805,4.305349,0.886223,0.676120,0.449516,0.392980,0.246441,0.213226,0.297718,0.279388,0.277540,0.344665,0.360602,0.350518,0.041612,0.003011,0.106923,0.036900,0.035886,0.008919,0.057846,0.017490,0.021372,0.025103,0.028015,0.018391,0.023414,F1
0.078035,0.017491,2.793738,0.151724,0.173922,0.563102,0.015106,0.105906,-29.004359,2.273552,0.109057,0.113003,-0.115810,-0.143102,0.002584,-0.074034,-0.069029,0.011009,-0.081388,0.121468,0.086501,0.014106,0.004487,0.099092,0.012838,0.012712,0.016663,0.068629,0.001512,0.008213,0.025826,0.015871,0.003870,0.041952,0.045727,0.023971,0.482461,0.036625,0.036099,0.393214,0.010468,0.087482,2.980394,0.787698,0.679688,0.382524,0.344041,0.292496,0.267270,0.216051,0.179815,0.256830,0.302832,0.247953,0.205970,0.022373,0.008070,0.070116,0.023814,0.012723,0.019338,0.049621,0.001862,0.008820,0.031163,0.010825,0.005076,0.017127,F1
0.071497,0.019420,2.824012,0.145679,0.176014,0.432369,0.021949,0.091452,-28.595627,2.516290,0.223642,-0.060153,-0.175497,-0.028004,-0.146560,-0.168354,-0.199417,-0.127014,-0.094806,0.107110,0.033085,0.016432,0.005113,0.057553,0.015622,0.023992,0.025134,0.059025,0.001413,0.010757,0.025877,0.019719,0.007348,0.037608,0.046846,0.031066,0.440019,0.035192,0.031094,0.416521,0.018773,0.093709,3.802960,0.676427,0.493293,0.582993,0.432626,0.333684,0.288731,0.320311,0.288654,0.300791,0.283836,0.305380,0.260480,0.019058,0.009339,0.073673,0.021791,0.029565,0.035408,0.048762,0.002210,0.014780,0.029345,0.019419,0.014829,0.017552,F1
